violation_desc,issue_datetime,fine,issuing_agency,lat,lon,zip_code
PARKING PROHBITED,2017-11-03T11:15:00Z,41,POLICE,39.99956052,-75.13708893,19133
STOP PROHIBITED CC,2017-11-20T18:10:00Z,76,PPA,39.961565,-75.166555,19130
HP RESERVED SPACE,2017-11-22T18:01:00Z,301,PPA,39.951668,-75.168683,19103
METER EXPIRED CC,2017-11-02T21:09:00Z,36,PPA,39.94928,-75.16252,19107
METER EXPIRED CC,2017-11-02T09:49:00Z,36,PPA,39.95478,-75.157635,19107
EXPIRED INSPECTION,2017-11-02T13:49:00Z,41,PPA,40.026698,-75.226512,19127
METER EXPIRED,2017-11-02T15:29:00Z,26,PPA,40.026602,-75.226547,19127
STOPPING PROHIBITED,2017-11-02T13:55:00Z,51,PPA,40.025342,-75.223243,19127
METER EXPIRED,2017-11-02T15:36:00Z,26,PPA,40.025702,-75.224377,19127
FIRE HYDRANT,2017-11-29T10:55:00Z,76,PPA,39.96562,-75.164093,19130
METER EXPIRED CC,2017-11-02T17:55:00Z,36,PPA,39.950123,-75.159708,19107
PARKING PROHBITED CC,2017-11-13T10:00:00Z,51,PPA,39.953382,-75.168462,19103
PASSENGR LOADNG ZONE,2017-11-02T20:33:00Z,31,PPA,39.950217,-75.158943,19107
STOP PROHIBITED CC,2017-11-21T16:21:00Z,76,PPA,39.949755,-75.168325,19103
METER EXPIRED CC,2017-11-02T20:45:00Z,36,PPA,39.9495,-75.160048,19107
METER EXPIRED,2017-11-02T15:46:00Z,26,PPA,40.024805,-75.222267,19127
METER EXPIRED CC,2017-11-02T19:28:00Z,36,PPA,39.963365,-75.168987,19130
METER EXPIRED CC,2017-11-20T21:13:00Z,36,PPA,39.946157,-75.164995,19102
METER EXPIRED CC,2017-11-20T21:24:00Z,36,PPA,39.94536,-75.178988,19146
METER EXPIRED CC,2017-11-20T21:27:00Z,36,PPA,39.945142,-75.177982,19146
OVER TIME LIMIT,2017-11-29T11:24:00Z,26,PPA,39.919513,-75.17123,19145
OVER TIME LIMIT,2017-11-29T11:36:00Z,26,PPA,39.919505,-75.171332,19145
FIRE HYDRANT,2017-11-29T14:16:00Z,76,PPA,39.963858,-75.159053,19123
METER EXPIRED CC,2017-11-29T11:15:00Z,36,PPA,39.96352,-75.168987,19130
PARK PROHIBITED 04,2017-11-14T09:40:00Z,26,POLICE,40.01413955,-75.10948881,19124
METER EXPIRED CC,2017-11-27T16:19:00Z,36,PPA,39.942022,-75.152045,19147
STOP PROHIBITED CC,2017-11-30T17:34:00Z,76,PPA,39.941962,-75.151553,19147
PASSENGR LOADNG ZONE,2017-11-18T10:37:00Z,31,PPA,39.951018,-75.194877,19104
STOPPING PROHIBITED,2017-11-19T18:55:00Z,51,PPA,39.971568,-75.13448,19125
METER EXPIRED,2017-11-07T13:59:00Z,26,PPA,40.074925,-75.204708,19118
OVER TIME LIMIT,2017-11-10T20:33:00Z,26,PPA,40.009823,-75.194943,19129
METER EXPIRED CC,2017-11-29T13:25:00Z,36,PPA,39.963217,-75.168203,19130
EXPIRED INSPECTION,2017-11-24T13:24:00Z,41,PPA,40.076177,-75.207883,19118
OVER TIME LIMIT,2017-11-21T13:27:00Z,26,PPA,39.922868,-75.164315,19148
STOP PROHIBITED CC,2017-11-29T14:44:00Z,76,PPA,39.960777,-75.166692,19130
METER EXPIRED CC,2017-11-30T13:56:00Z,36,PPA,39.961735,-75.155697,19123
STOP PROHIBITED CC,2017-11-17T14:07:00Z,76,PPA,39.955552,-75.157082,19107
CROSSWALK,2017-11-23T02:19:00Z,51,POLICE,39.91876217,-75.22852925,19142
STOP PROHIBITED CC,2017-11-25T20:17:00Z,76,PPA,39.952207,-75.145818,19106
SCHOOL ZONE,2017-11-09T08:16:00Z,36,PPA,39.913133,-75.163495,19148
SCHOOL ZONE,2017-11-22T09:51:00Z,36,PPA,39.917533,-75.171322,19145
OVER TIME LIMIT,2017-11-07T12:47:00Z,26,PPA,39.962183,-75.232677,19139
STOP PROHIBITED CC,2017-11-17T06:46:00Z,76,PPA,39.946833,-75.156242,19107
HP RESERVED SPACE,2017-11-17T20:01:00Z,301,PPA,39.952347,-75.173643,19103
EXPIRED INSPECTION,2017-11-17T15:18:00Z,41,PPA,40.023243,-75.039738,19135
OVER TIME LIMIT,2017-11-17T21:18:00Z,26,PPA,39.983407,-75.162552,19121
METER EXPIRED,2017-11-17T13:36:00Z,26,PPA,39.938468,-75.149832,19147
METER EXPIRED,2017-11-13T11:28:00Z,26,PPA,40.008352,-75.090398,19124
METER EXPIRED,2017-11-14T11:54:00Z,26,PPA,39.995955,-75.114215,19134
METER EXPIRED,2017-11-17T14:49:00Z,26,PPA,39.994228,-75.117235,19134
DOUBLE PARKED,2017-11-17T14:59:00Z,51,PPA,39.99594,-75.114448,19134
FIRE HYDRANT,2017-11-10T08:56:00Z,76,PPA,39.917687,-75.1577,19148
METER EXPIRED CC,2017-11-10T16:22:00Z,36,PPA,39.952933,-75.169805,19103
BUS ONLY ZONE,2017-11-16T22:47:00Z,51,PPA,39.937633,-75.149995,19147
METER EXPIRED CC,2017-11-17T11:16:00Z,36,PPA,39.954178,-75.196865,19104
METER EXPIRED CC,2017-11-17T11:33:00Z,36,PPA,39.955065,-75.19728,19104
METER EXPIRED CC,2017-11-17T18:31:00Z,36,PPA,39.951375,-75.179722,19103
OVER TIME LIMIT,2017-11-17T12:43:00Z,26,PPA,39.958753,-75.192912,19104
OVER TIME LIMIT,2017-11-17T14:29:00Z,26,PPA,39.95943,-75.193755,19104
METER EXPIRED CC,2017-11-06T21:18:00Z,36,PPA,39.94519,-75.178062,19146
METER EXPIRED,2017-11-24T14:09:00Z,26,PPA,40.0333,-75.170982,19144
HP RESERVED SPACE,2017-11-17T12:48:00Z,301,PPA,39.95248,-75.172362,19103
METER EXPIRED CC,2017-11-17T13:11:00Z,36,PPA,39.951705,-75.172742,19103
PARKING PROHBITED CC,2017-11-17T11:10:00Z,51,PPA,39.952018,-75.172653,19103
PASSENGR LOADNG ZONE,2017-11-22T11:40:00Z,31,PPA,39.962585,-75.172035,19130
METER EXPIRED CC,2017-11-17T14:18:00Z,36,PPA,39.952847,-75.193665,19104
METER EXPIRED CC,2017-11-02T21:33:00Z,36,PPA,39.94865,-75.158662,19107
METER EXPIRED CC,2017-11-07T21:20:00Z,36,PPA,39.948515,-75.158437,19107
METER EXPIRED CC,2017-11-14T09:23:00Z,36,PPA,39.951862,-75.19017,19104
METER EXPIRED CC,2017-11-28T19:26:00Z,36,PPA,39.963365,-75.168757,19130
OVER TIME LIMIT CC,2017-11-14T12:16:00Z,36,PPA,39.947275,-75.181467,19146
PARKING PROHBITED,2017-11-16T04:00:00Z,41,POLICE,39.95053978,-75.2461865,19143
METER EXPIRED,2017-11-30T12:31:00Z,26,PPA,40.032365,-75.214003,19128
METER EXPIRED CC,2017-11-29T19:56:00Z,36,PPA,39.9489,-75.143992,19106
PRIVATE PROPERTY,2017-11-03T12:30:00Z,26,PPA,39.977713,-75.158912,19121
METER EXPIRED CC,2017-11-21T14:49:00Z,36,PPA,39.953525,-75.197885,19104
METER EXPIRED,2017-11-01T20:14:00Z,26,PPA,39.926647,-75.167075,19148
METER EXPIRED,2017-11-09T14:31:00Z,26,PPA,40.006813,-75.150178,19140
METER EXPIRED,2017-11-14T11:53:00Z,26,PPA,40.027803,-75.147192,19141
METER EXPIRED,2017-11-20T12:54:00Z,26,PPA,40.035712,-75.130668,19120
STOPPING PROHIBITED,2017-11-27T16:05:00Z,51,PPA,40.003443,-75.15261,19140
METER EXPIRED CC,2017-11-22T13:36:00Z,36,PPA,39.959497,-75.199253,19104
OVER TIME LIMIT,2017-11-06T12:38:00Z,26,PPA,39.94967878,-75.21283795,19104
OVER TIME LIMIT,2017-11-07T12:26:00Z,26,PPA,39.94967878,-75.21283795,19104
PARKING PROHBITED,2017-11-02T07:22:00Z,41,POLICE,39.98890384,-75.22754796,19131
METER EXPIRED CC,2017-11-08T11:35:00Z,36,PPA,39.954505,-75.193108,19104
BUS ONLY ZONE,2017-11-28T13:31:00Z,51,PPA,39.995343,-75.115492,19134
OVER TIME LIMIT,2017-11-10T20:41:00Z,26,PPA,40.02397,-75.216912,19127
METER EXPIRED CC,2017-11-27T13:03:00Z,36,PPA,39.956583,-75.158835,19107
EXPIRED INSPECTION,2017-11-02T00:00:00Z,41,POLICE,39.97411405,-75.23488173,19131
EXPIRED INSPECTION,2017-11-13T20:34:00Z,41,POLICE,39.97411405,-75.23488173,19131
METER EXPIRED,2017-11-17T16:25:00Z,26,PPA,40.074667,-75.20407,19118
OVER TIME LIMIT,2017-11-17T14:23:00Z,26,PPA,39.928967,-75.1563,19148
EXPIRED INSPECTION,2017-11-17T12:09:00Z,41,PPA,39.944767,-75.174212,19146
EXPIRED INSPECTION,2017-11-18T11:23:00Z,41,PPA,39.94478,-75.174165,19146
PARKING PROHBITED CC,2017-11-17T12:48:00Z,51,PPA,39.952642,-75.170938,19103
STOP PROHIBITED CC,2017-11-17T16:18:00Z,76,PPA,39.951053,-75.170507,19103
STOP PROHIBITED CC,2017-11-17T16:22:00Z,76,PPA,39.953092,-75.168097,19103
STOP PROHIBITED CC,2017-11-17T16:23:00Z,76,PPA,39.95258,-75.16847,19103
METER EXPIRED CC,2017-11-17T17:05:00Z,36,PPA,39.951512,-75.169317,19103
METER EXPIRED,2017-11-15T17:23:00Z,26,PPA,40.049928,-75.095215,19111
METER EXPIRED CC,2017-11-11T22:26:00Z,36,PPA,39.948385,-75.143833,19106
METER EXPIRED CC,2017-11-22T12:59:00Z,36,PPA,39.961475,-75.16648,19130
METER EXPIRED,2017-11-30T16:22:00Z,26,PPA,39.964375,-75.204245,19104
EXPIRED INSPECTION,2017-11-09T20:03:00Z,41,PPA,39.94179,-75.149067,19147
METER EXPIRED CC,2017-11-20T19:18:00Z,36,PPA,39.941733,-75.149997,19147
OVER TIME LIMIT,2017-11-02T11:44:00Z,26,PPA,39.959103,-75.204458,19104
BLOCKING DRIVEWAY,2017-11-24T11:35:00Z,51,POLICE,39.94727427,-75.22367399,19143
METER EXPIRED,2017-11-17T16:19:00Z,26,PPA,40.074572,-75.204907,19118
METER EXPIRED,2017-11-17T13:04:00Z,26,PPA,40.042558,-75.074275,19149
METER EXPIRED,2017-11-17T14:45:00Z,26,PPA,40.043537,-75.073352,19149
EXPIRED INSPECTION,2017-11-17T13:37:00Z,41,PPA,39.950532,-75.173558,19103
HP RAMP BLOCKED,2017-11-17T11:23:00Z,76,PPA,40.007238,-75.09114,19124
METER EXPIRED,2017-11-17T11:31:00Z,26,PPA,40.00844,-75.090327,19124
METER EXPIRED,2017-11-17T11:49:00Z,26,PPA,40.00886,-75.090048,19124
HP RESERVED SPACE,2017-11-16T19:40:00Z,301,PPA,39.953288,-75.155245,19107
METER EXPIRED CC,2017-11-16T19:51:00Z,36,PPA,39.953835,-75.158432,19107
METER EXPIRED CC,2017-11-16T20:39:00Z,36,PPA,39.94844,-75.163063,19107
METER EXPIRED CC,2017-11-16T20:54:00Z,36,PPA,39.949455,-75.16194,19107
EXPIRED INSPECTION,2017-11-16T22:25:00Z,41,PPA,39.947918,-75.155555,19107
METER EXPIRED CC,2017-11-03T20:22:00Z,36,PPA,39.953492,-75.1697,19103
EXPIRED INSPECTION,2017-11-02T19:20:00Z,41,PPA,39.950223,-75.159167,19107
METER EXPIRED,2017-11-20T12:29:00Z,26,PPA,40.039593,-75.144522,19141
OVER TIME LIMIT,2017-11-25T18:35:00Z,26,PPA,39.981005,-75.222173,19131
STOPPING PROHIBITED,2017-11-28T16:03:00Z,51,PPA,40.039773,-75.144682,19141
METER EXPIRED,2017-11-29T12:26:00Z,26,PPA,39.929325,-75.16415,19148
METER EXPIRED CC,2017-11-29T10:24:00Z,36,PPA,39.94766,-75.152648,19106
METER EXPIRED,2017-11-20T12:43:00Z,26,PPA,40.040367,-75.144282,19141
METER EXPIRED,2017-11-20T13:32:00Z,26,PPA,40.035695,-75.144618,19141
METER EXPIRED,2017-11-20T14:03:00Z,26,PPA,40.036128,-75.144628,19141
STOP PROHIBITED CC,2017-11-29T09:44:00Z,76,PPA,39.94777325,-75.16957222,19103
METER EXPIRED,2017-11-17T16:57:00Z,26,PPA,40.050765,-75.094512,19111
METER EXPIRED,2017-11-20T14:11:00Z,26,PPA,40.03752,-75.1446,19141
METER EXPIRED CC,2017-11-20T17:04:00Z,36,PPA,39.953807,-75.193823,19104
METER EXPIRED CC,2017-11-20T17:56:00Z,36,PPA,39.9525,-75.185457,19104
METER EXPIRED,2017-11-20T16:59:00Z,26,PPA,40.026732,-75.226582,19127
METER EXPIRED,2017-11-17T15:57:00Z,26,PPA,40.060342,-75.085125,19111
METER EXPIRED CC,2017-11-09T11:20:00Z,36,PPA,39.96109,-75.166602,19130
BLOCKING DRIVEWAY CC,2017-11-02T13:17:00Z,76,PPA,39.940352,-75.146538,19147
OVER TIME LIMIT,2017-11-30T22:21:00Z,26,PPA,40.026363,-75.223395,19127
EXPIRED INSPECTION,2017-11-30T22:23:00Z,41,PPA,40.026307,-75.223425,19127
METER EXPIRED CC,2017-11-28T21:05:00Z,36,PPA,39.947637,-75.153087,19106
METER EXPIRED,2017-11-20T17:43:00Z,26,PPA,39.979292,-75.162225,19121
STOPPING PROHIBITED,2017-11-20T16:05:00Z,51,PPA,40.027743,-75.147258,19141
METER EXPIRED,2017-11-20T16:58:00Z,26,PPA,40.025905,-75.132915,19120
METER EXPIRED CC,2017-11-14T21:34:00Z,36,PPA,39.953617,-75.15638,19107
PARKING PROHBITED,2017-11-11T08:00:00Z,41,POLICE,39.9197124,-75.17324933,19145
STOP PROHIBITED CC,2017-11-09T21:11:00Z,76,PPA,39.941608,-75.149128,19147
METER EXPIRED,2017-11-17T15:19:00Z,26,PPA,40.035868,-75.144657,19141
STOP PROHIBITED CC,2017-11-29T11:25:00Z,76,PPA,39.946907,-75.164377,19107
METER EXPIRED CC,2017-11-11T20:19:00Z,36,PPA,39.960793,-75.142025,19123
PARKING PROHBITED,2017-11-04T08:47:00Z,41,PPA,39.93231,-75.17299,19146
METER EXPIRED CC,2017-11-21T21:55:00Z,36,PPA,39.946918,-75.144727,19106
METER EXPIRED,2017-11-17T16:41:00Z,26,PPA,39.99856,-75.109817,19134
EXPIRED INSPECTION,2017-11-17T16:42:00Z,41,PPA,39.998538,-75.109935,19134
METER EXPIRED,2017-11-17T17:10:00Z,26,PPA,39.995932,-75.114507,19134
METER EXPIRED,2017-11-20T17:26:00Z,26,PPA,40.040552,-75.144608,19141
OVER TIME LIMIT,2017-11-20T17:55:00Z,26,PPA,39.968412,-75.132563,19125
STOP PROHIBITED CC,2017-11-20T17:42:00Z,76,PPA,39.954158,-75.156128,19107
METER EXPIRED CC,2017-11-20T18:35:00Z,36,PPA,39.953945,-75.159625,19107
METER EXPIRED CC,2017-11-20T20:40:00Z,36,PPA,39.956435,-75.161998,19107
METER EXPIRED CC,2017-11-20T20:50:00Z,36,PPA,39.9531,-75.161143,19107
CROSSWALK,2017-11-19T00:15:00Z,51,POLICE,40.02134303,-75.07084868,19124
STREET CLEANING,2017-11-09T07:05:00Z,31,PPA,39.926722,-75.169195,19145
EXPIRED INSPECTION,2017-11-09T07:06:00Z,41,PPA,39.92667,-75.169278,19145
METER EXPIRED CC,2017-11-24T14:36:00Z,36,PPA,39.9536,-75.144985,19106
METER EXPIRED CC,2017-11-01T09:27:00Z,36,PPA,39.956843,-75.15887,19107
METER EXPIRED CC,2017-11-10T17:53:00Z,36,PPA,39.941053,-75.144838,19147
METER EXPIRED,2017-11-22T17:34:00Z,26,PPA,40.049772,-75.09545,19111
STREET CLEANING,2017-11-30T07:37:00Z,31,PPA,39.929703,-75.16849,19145
METER EXPIRED CC,2017-11-20T21:39:00Z,36,PPA,39.943583,-75.164328,19147
OVER TIME LIMIT CC,2017-11-29T11:23:00Z,36,PPA,39.956425,-75.164055,19102
METER EXPIRED,2017-11-20T15:10:00Z,26,PPA,40.040388,-75.144483,19141
OVER TIME LIMIT CC,2017-11-20T13:48:00Z,36,PPA,39.944825,-75.179132,19146
OVER TIME LIMIT CC,2017-11-21T13:27:00Z,36,PPA,39.944868,-75.179103,19146
METER EXPIRED,2017-11-14T11:48:00Z,26,PPA,39.961145,-75.224582,19139
EXPIRED INSPECTION,2017-11-17T11:32:00Z,41,PPA,39.957407,-75.203763,19104
METER EXPIRED,2017-11-17T12:00:00Z,26,PPA,39.954985,-75.202762,19104
METER EXPIRED,2017-11-17T12:41:00Z,26,PPA,39.95751,-75.203773,19104
METER EXPIRED,2017-11-17T16:34:00Z,26,PPA,39.954135,-75.203025,19104
METER EXPIRED CC,2017-11-17T11:57:00Z,36,PPA,39.954365,-75.202307,19104
METER EXPIRED,2017-11-17T14:38:00Z,26,PPA,39.954112,-75.202877,19104
METER EXPIRED,2017-11-17T13:48:00Z,26,PPA,40.007948,-75.090678,19124
OVER TIME LIMIT,2017-11-10T19:14:00Z,26,PPA,40.024862,-75.221828,19127
BUS ONLY ZONE   CC,2017-11-08T14:43:00Z,76,PPA,39.950552,-75.159982,19107
CROSSWALK,2017-11-17T13:53:00Z,51,PPA,40.007648,-75.090867,19124
METER EXPIRED,2017-11-17T10:45:00Z,26,PPA,40.008127,-75.090607,19124
METER EXPIRED CC,2017-11-16T19:01:00Z,36,PPA,39.954003,-75.159952,19107
EXPIRED INSPECTION,2017-11-16T19:06:00Z,41,PPA,39.955765,-75.158497,19107
METER EXPIRED CC,2017-11-16T19:27:00Z,36,PPA,39.955472,-75.154328,19107
SIDEWALK,2017-11-30T01:20:00Z,51,POLICE,40.04458449,-75.07128463,19149
METER EXPIRED,2017-11-17T13:30:00Z,26,PPA,40.024805,-75.221933,19127
METER EXPIRED CC,2017-11-20T20:56:00Z,36,PPA,39.949487,-75.145987,19106
EXPIRED INSPECTION,2017-11-17T13:47:00Z,41,PPA,40.025248,-75.223122,19127
METER EXPIRED CC,2017-11-26T12:14:00Z,36,PPA,39.954595,-75.192495,19104
METER EXPIRED,2017-11-20T19:11:00Z,26,PPA,39.940472,-75.14201,19147
METER EXPIRED CC,2017-11-20T15:34:00Z,36,PPA,39.956072,-75.161557,19107
METER EXPIRED CC,2017-11-27T19:23:00Z,36,PPA,39.950825,-75.162647,19107
PARKING PROHBITED CC,2017-11-27T09:17:00Z,51,PPA,39.95412,-75.159363,19107
CROSSWALK,2017-11-18T23:30:00Z,51,POLICE,39.9293977,-75.17940684,19145
METER EXPIRED,2017-11-17T15:19:00Z,26,PPA,40.024515,-75.221178,19127
EXPIRED INSPECTION,2017-11-17T17:14:00Z,41,PPA,39.955643,-75.202105,19104
METER EXPIRED CC,2017-11-17T11:16:00Z,36,PPA,39.955175,-75.202352,19104
STOPPING PROHIBITED,2017-11-05T01:25:00Z,51,POLICE,40.03454062,-75.09206089,19124
METER EXPIRED,2017-11-10T12:01:00Z,26,PPA,40.022052,-75.078642,19124
METER EXPIRED CC,2017-11-30T14:59:00Z,36,PPA,39.942277,-75.154293,19147
METER EXPIRED CC,2017-11-06T18:34:00Z,36,PPA,39.95081,-75.16684,19102
OVER TIME LIMIT CC,2017-11-25T12:21:00Z,36,PPA,39.943622,-75.147093,19106
EXPIRED INSPECTION,2017-11-02T13:40:00Z,41,POLICE,39.98877483,-75.11651966,19134
PARKING PROHBITED CC,2017-11-17T12:33:00Z,51,PPA,39.95081,-75.16232,19107
METER EXPIRED CC,2017-11-20T16:42:00Z,36,PPA,39.953908,-75.156158,19107
METER EXPIRED CC,2017-11-20T21:19:00Z,36,PPA,39.955865,-75.15811,19107
METER EXPIRED CC,2017-11-17T20:58:00Z,36,PPA,39.950262,-75.170435,19103
OVER TIME LIMIT,2017-11-17T13:12:00Z,26,PPA,40.026187,-75.223633,19127
METER EXPIRED,2017-11-17T17:04:00Z,26,PPA,39.927298,-75.231863,19142
METER EXPIRED CC,2017-11-17T20:20:00Z,36,PPA,39.951632,-75.166578,19102
OVER TIME LIMIT,2017-11-02T12:25:00Z,26,PPA,39.980583,-75.157392,19121
METER EXPIRED,2017-11-17T12:31:00Z,26,PPA,39.955522,-75.225662,19139
EXPIRED INSPECTION,2017-11-17T12:58:00Z,41,PPA,39.928373,-75.23026,19142
METER EXPIRED,2017-11-17T14:38:00Z,26,PPA,39.924907,-75.235307,19142
METER EXPIRED,2017-11-17T14:40:00Z,26,PPA,39.924828,-75.235237,19142
STOPPING PROHIBITED,2017-11-17T17:07:00Z,51,PPA,40.025868,-75.222303,19127
STOPPING PROHIBITED,2017-11-17T14:29:00Z,51,PPA,40.007722,-75.090805,19124
HP RAMP BLOCKED,2017-11-09T12:24:00Z,76,PPA,39.948442,-75.207055,19104
EXPIRED INSPECTION,2017-11-17T14:37:00Z,41,PPA,40.008182,-75.09029,19124
METER EXPIRED,2017-11-20T12:41:00Z,26,PPA,40.05256,-75.0683,19111
CROSSWALK,2017-11-17T15:14:00Z,51,PPA,40.01382,-75.08634,19124
METER EXPIRED CC,2017-11-16T16:49:00Z,36,PPA,39.942553,-75.156077,19147
OVER TIME LIMIT,2017-11-16T21:10:00Z,26,PPA,39.938892,-75.155172,19147
EXPIRED INSPECTION,2017-11-16T19:05:00Z,41,PPA,39.939018,-75.155183,19147
STOPPING PROHIBITED,2017-11-16T19:31:00Z,51,PPA,39.940762,-75.157355,19147
METER EXPIRED CC,2017-11-17T14:42:00Z,36,PPA,39.945472,-75.172052,19146
METER EXPIRED CC,2017-11-17T16:06:00Z,36,PPA,39.947313,-75.169645,19103
OVER TIME LIMIT,2017-11-17T14:19:00Z,26,PPA,39.956218,-75.224505,19139
METER EXPIRED CC,2017-11-08T21:07:00Z,36,PPA,39.952373,-75.176467,19103
METER EXPIRED CC,2017-11-20T21:18:00Z,36,PPA,39.955973,-75.158028,19107
EXPIRED INSPECTION,2017-11-16T14:23:00Z,41,PPA,39.961473,-75.149228,19123
SIDEWALK,2017-11-21T05:00:00Z,51,POLICE,39.91809269,-75.22895082,19142
EXPIRED INSPECTION,2017-11-20T09:44:00Z,41,PPA,39.9536845,-75.16989917,19103
METER EXPIRED,2017-11-17T15:37:00Z,26,PPA,39.928937,-75.229673,19142
CROSSWALK,2017-11-17T14:37:00Z,51,PPA,39.92775,-75.231128,19142
OVER TIME LIMIT CC,2017-11-27T11:37:00Z,36,PPA,39.956388,-75.164162,19102
METER EXPIRED CC,2017-11-17T14:19:00Z,36,PPA,39.950005,-75.157442,19107
METER EXPIRED,2017-11-07T15:00:00Z,26,PPA,39.99561,-75.115077,19134
BUS ONLY ZONE   CC,2017-11-17T11:22:00Z,76,PPA,39.955845,-75.174238,19103
OVER TIME LIMIT,2017-11-20T13:26:00Z,26,PPA,40.021598,-75.076238,19124
OVER TIME LIMIT,2017-11-20T13:27:00Z,26,PPA,40.021858,-75.076423,19124
METER EXPIRED,2017-11-20T11:03:00Z,26,PPA,39.96194,-75.241358,19139
METER EXPIRED,2017-11-29T13:10:00Z,26,PPA,40.043768,-75.143532,19141
EXPIRED INSPECTION,2017-11-20T18:31:00Z,41,PPA,39.960792,-75.141803,19123
METER EXPIRED CC,2017-11-20T18:33:00Z,36,PPA,39.960772,-75.141697,19123
BUS ONLY ZONE,2017-11-29T09:55:00Z,51,PPA,39.928735,-75.173682,19145
EXPIRED INSPECTION,2017-11-25T09:29:00Z,41,PPA,39.927092,-75.15449,19148
EXPIRED INSPECTION,2017-11-28T15:02:00Z,41,PPA,39.927088,-75.154995,19148
EXPIRED INSPECTION,2017-11-29T14:32:00Z,41,PPA,39.927083,-75.154983,19148
METER EXPIRED,2017-11-29T11:40:00Z,26,PPA,39.995837,-75.112858,19134
OVER TIME LIMIT,2017-11-20T19:33:00Z,26,PPA,39.962708,-75.140002,19123
HP RESERVED SPACE,2017-11-24T11:01:00Z,301,POLICE,39.97903008,-75.2718451,19151
METER EXPIRED CC,2017-11-22T11:52:00Z,36,PPA,39.953533,-75.169652,19103
METER EXPIRED CC,2017-11-17T14:54:00Z,36,PPA,39.962988,-75.172302,19130
METER EXPIRED CC,2017-11-17T10:09:00Z,36,PPA,39.947585,-75.144255,19106
METER EXPIRED CC,2017-11-17T10:14:00Z,36,PPA,39.948725,-75.145092,19106
PARKING PROHBITED,2017-11-17T07:57:00Z,41,PPA,39.953705,-75.208602,19104
LOADING ZONE,2017-11-29T11:57:00Z,31,PPA,39.996105,-75.11424,19134
METER EXPIRED,2017-11-29T13:23:00Z,26,PPA,39.995708,-75.114647,19134
METER EXPIRED,2017-11-20T16:46:00Z,26,PPA,40.035775,-75.042338,19135
FIRE HYDRANT,2017-11-17T10:09:00Z,76,PPA,39.956048,-75.211568,19139
PARKING PROHBITED,2017-11-17T11:28:00Z,41,PPA,39.954113,-75.211922,19139
CORNER CLEARANCE,2017-11-29T08:48:00Z,51,PPA,39.917372,-75.165675,19148
METER EXPIRED CC,2017-11-08T18:46:00Z,36,PPA,39.941672,-75.149797,19147
EXPIRED INSPECTION,2017-11-17T11:58:00Z,41,PPA,39.95384,-75.209275,19104
EXPIRED INSPECTION,2017-11-20T09:00:00Z,41,PPA,39.952662,-75.210358,19104
METER EXPIRED,2017-11-17T15:13:00Z,26,PPA,39.956697,-75.22399,19139
METER EXPIRED,2017-11-17T13:49:00Z,26,PPA,39.92633,-75.233318,19142
METER EXPIRED,2017-11-18T17:50:00Z,26,PPA,39.926247,-75.233152,19142
OVER TIME LIMIT CC,2017-11-17T10:41:00Z,36,PPA,39.960485,-75.15321,19123
METER EXPIRED,2017-11-17T16:20:00Z,26,PPA,40.039093,-75.035447,19136
BUS ONLY ZONE,2017-11-17T17:07:00Z,51,PPA,40.037078,-75.040175,19136
OVER TIME LIMIT,2017-11-17T18:05:00Z,26,PPA,39.953645,-75.211982,19104
OVER TIME LIMIT,2017-11-17T18:44:00Z,26,PPA,39.952028,-75.230283,19143
HP RESERVED SPACE,2017-11-17T13:17:00Z,301,PPA,39.957585,-75.172163,19103
STOP PROHIBITED CC,2017-11-17T16:05:00Z,76,PPA,39.956225,-75.168323,19103
EXPIRED INSPECTION,2017-11-17T14:57:00Z,41,PPA,39.955498,-75.16896,19103
SCHOOL ZONE,2017-11-17T07:33:00Z,36,PPA,39.940255,-75.170842,19146
PARKING PROHBITED,2017-11-17T07:38:00Z,41,PPA,39.941358,-75.171027,19146
SCHOOL ZONE,2017-11-17T07:43:00Z,36,PPA,39.942185,-75.176317,19146
HP RAMP BLOCKED,2017-11-29T09:38:00Z,76,PPA,39.928475,-75.175517,19145
METER EXPIRED CC,2017-11-29T20:10:00Z,36,PPA,39.949323,-75.142227,19106
OVER TIME LIMIT,2017-11-02T12:33:00Z,26,PPA,39.937075,-75.169938,19146
OVER TIME LIMIT,2017-11-22T11:07:00Z,26,PPA,39.936968,-75.168532,19146
LOADING ZONE   CC,2017-11-29T11:11:00Z,51,PPA,39.95746,-75.172013,19103
METER EXPIRED CC,2017-11-29T12:44:00Z,36,PPA,39.955583,-75.173223,19103
METER EXPIRED CC,2017-11-29T14:41:00Z,36,PPA,39.955823,-75.174072,19103
SCHOOL ZONE,2017-11-29T13:39:00Z,36,PPA,39.9449,-75.241487,19143
METER EXPIRED,2017-11-29T11:16:00Z,26,PPA,40.022457,-75.218712,19127
METER EXPIRED CC,2017-11-29T20:03:00Z,36,PPA,39.941035,-75.14465,19147
METER EXPIRED CC,2017-11-29T20:24:00Z,36,PPA,39.941233,-75.14919,19147
HP RAMP BLOCKED,2017-11-18T01:02:00Z,76,POLICE,39.93191684,-75.17463044,19146
METER EXPIRED,2017-11-11T14:19:00Z,26,PPA,40.035792,-75.042337,19135
METER EXPIRED CC,2017-11-16T11:37:00Z,36,PPA,39.95205,-75.174398,19103
PARKING PROHBITED,2017-11-30T22:40:00Z,41,PPA,39.918217,-75.168897,19148
